"id","titulo","ano","issn","titulo_serie","editora","autor","url"
"9780081003480","Food for the Ageing Population",2017,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition",,,
"9780081003503","Multisensory Flavor Perception",2017,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition",,,
"9780081003527","A Handbook for Sensory and Consumer Driven New Product Development",2017,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition",,,
"9780081003565","Integrating the Packaging and Product Experience in Food and Beverages",2017,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition",,,
"9780081003718","Handbook on Natural Pigments in Food and Beverages",2017,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition",,,
"9780081004319","Advances in Food Rheology and its Applications",2017,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition",,,
"9780081004357","The Stability and Shelf-life of Food",2017,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition",,,
"9780081005026","The Microbiological Quality of Food",2017,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition",,,
"9780081005088","Measuring Emotion in Product Development",2017,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition",,,
"9780081005286","The Microwave Processing of Foods",2017,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition",,,
"9780123850072","Foodborne Diseases",2017,"1082-0132","FST/Food Science and Technology",,,
"9780124072299","The Anatomy of Dolphins",2016,,,,,
"9780124072350","Food Freezing and Frozen Food Storage",2016,,,,,
"9780124200845","Rapid Detection of Food Adulterants and Contaminants, Theory and Practice",2016,,,,,
"9780124201903","On Human Nature",2016,,,,,
"9780128000021","Advances in Potato Chemistry and Technology",2016,,,,,
"9780128002179","Enzymes",2016,,,,,
"9780128002438","The Electronic Nose and Tongue in Food Science",2016,,,,,
"9780128007235","Antimicrobial Food Packaging",2016,,,,,
"9780128008508","Science and Technology of Fruit Wine Production",2016,,,,,
"9780128008782","Nutrition Economics",2016,,,,,
"9780128012260","Food Safety and Quality in Developing Countries",2016,,,,,
"9780128013656","Nonthermal Plasma for Food Processing",2016,,,,,
"9780128013724","Genomics in Food Safety",2016,,"MFSS/MOLECULAR FOOD SAFETY SERIES",,,
"9780128015353","Environmental Stresses in Soybean Production",2016,,,,,
"9780128015360","Abiotic and Biotic Stresses in Soybean Production",2016,,,,,
"9780128015735","Aquaculture Virology",2016,,,,,
"9780128015926","Seafood Authenticity and Traceability",2016,,,,,
"9780128016299","The Edible Aroids",2016,,,,,
"9780128016954","The Economics and Organization of Brazilian Agriculture",2016,,,,,
"9780128017715","Agricultural Law and Economics in Sub-Saharan Africa",2016,,,,,
"9780128017739","Food Supply Safety in India",2016,,,,,
"9780128017746","Induced Fish Breeding",2016,,,,,
"9780128019160","Food Hygiene and Toxicology in Ready to Eat Foods",2016,,,,,
"9780128019450","Sketches of Nature",2016,,,,,
"9780128019474","Terrestrial and Aquatic Ecotoxicology",2016,,,,,
"9780128021675","The Molecular Nutrition of Amino Acids and Proteins",2016,,,,,
"9780128021682","Molecular, Genetic, and Nutritional Aspects of Major and Trace Minerals",2016,,,,,
"9780128021859","Secondary Xylem Biology",2016,,,,,
"9780128022139","Snow Leopards",2016,,"BWCGL/Biodiversity of World: Conservation from Genes to Landscapes",,,
"9780128022719","Pests and Pesticides Technical Prescriptions for Tropical and Sub-Tropical Regions",2017,,,,,
"9780128023099","Fermented Foods in Health and Disease Prevention",2016,,,,,
"9780128023921","Agro-industrial wastes as feedstock for enzyme production",2016,,,,,
"9780128025826","Producing Safe Eggs",2016,,,,,
"9780128027240","Lactose-Derived Prebiotics",2016,,,,,
"9780128027257","Prebiotics and Probiotics in Breast Milk",2016,,,,,
"9780128027271","Sensory and Instrumental Evaluation of Alcoholic Beverages",2016,,,,,
"9780128027356","Chitosan in the Preservation of Agricultural Commodities",2016,,,,,
"9780128027721","Seaweed in Health and Disease Prevention",2016,,,,,
"9780128027783","Sustainable Protein Sources",2016,,,,,
"9780128027806","Developing New Functional Food and Nutraceutical Products",2016,,,,,
"9780128027943","Mushroom Biotechnology",2016,,,,,
"9780128028445","Fish and Fish Oil in Health and Disease Prevention",2016,,,,,
"9780128028568","Insects as Sustainable Food Ingredients",2016,,,,,
"9780128029961","Chordate Origins and Evolution",2016,,,,,
"9780128030257","Organic Agriculture for Sustainability",2016,,,,,
"9780128030660","Kiwifruit: A World Monograph of the Genus ACTINIDIA",2016,,,,,
"9780128031049","Food Safety",2016,,,,,
"9780128031339","Citrus Fruit Processing",2016,,,,,
"9780128031575","Sorghum Biochemistry: An Industrial Perspective",2016,,,,,
"9780128032657","Ecofriendly Pest Management for Food Security",2016,,,,,
"9780128033616","Non-Bovine Milk and Milk Products",2016,,,,,
"9780128033937","Food Fraud",2016,,,,,
"9780128033968","Methods for Analysis of Carbohydrate Metabolism in Photosynthetic Organisms",2016,,,,,
"9780128034002","Features, Detection and Prevention of Foodborne Disease",2017,,,,,
"9780128034729","Biology of Oysters",2016,,,,,
"9780128035207","The Craft and Science of Coffee",2016,,,,,
"9780128036235","Campylobacter",2017,,,,,
"9780128036921","Molecular Breeding and Nutritional Aspects of Buckwheat",2016,,,,,
"9780128036938","Evolution, Mind and Method",2017,,,,,
"9781782422495","Advances in Organic Food Safety and Quality",2016,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition",,,
"9781782422518","Food Protection and Security",2016,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition",,,
"9781782422525","Food, Diet and Cancer Risk Reduction",2016,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition",,,
"9781782422754","Swainson’s Handbook of Technical and Quality Management for the Food Manufacturing Sector",2016,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition",,,
"16_NO_ISBN_002","Nonsense-Mediated mRNA Decay in Human Disease",2016,,,,,
"16_NO_ISBN_003","Notes in the Category of C",2017,,,,,
"16_NO_ISBN_004","Mass Spectral Analysis of Carbohydrates",2016,,,,,
"16_NO_ISBN_005","Topics in Biochemistry, Genetics and Molecular Biology 1",2017,,,,,
"16_NO_ISBN_006","Topics in Biochemistry, Genetics and Molecular Biology 2",2017,,,,,
"16_NO_ISBN_007","Topics in Biochemistry, Genetics and Molecular Biology 3",2017,,,,,
"16_NO_ISBN_008","Topics in Biochemistry, Genetics and Molecular Biology 5",2017,,,,,
"16_NO_ISBN_009","Microscale Transport In Biological Processes",2017,,,,,
"16_NO_ISBN_010","Topics in Biochemistry, Genetics and Molecular Biology 6",2016,,,,,
"16_NO_ISBN_011","Topics in Biochemistry, Genetics and Molecular Biology 4",2016,,,,,
"9780081000953","Inference and computational modeling in molecular systems biology",2015,,,,,
"9780123914484","Boorman's Pathology of the Rat",2016,,,,,
"9780127999425","Genetics and Evolution of Infectious Diseases",2016,,,,,
"9780128000472","The Membranes of Cells",2016,,,,,
"9780128005491","Translating Biomarkers to the Clinic",2016,,,,,
"9780128005538","Translating MicroRNAs to the Clinic",2017,,,,,
"9780128006818","Genomic and Personalized Medicine",2015,,,,,
"9780128006856","Genomic and Personalized Medicine",2016,,,,,
"9780128006863","Genomic and Personalized Medicine",2015,,,,,
"9780128008027","Translating Epigenetics to the Clinic",2017,,,,,
"9780128008867","Diagnostic Molecular Pathology",2016,,,,,
"9780128012246","Biotechnology for Beginners",2016,,,,,
"9780128013014","Molecularly Imprinted Catalysts",2016,,,,,
"9780128013847","Epigenetics and Behavior",2016,,,,,
"9780128013946","Case Studies in Cell Biology",2016,,"PSBBS/Problem Sets in Biology and Biomedical Sciences",,,
"9780128014189","Genomics in Aquaculture",2016,,,,,
"9780128018125","Genomic and Personalized Medicine",2016,,,,,
"9780128018538","Cell Biology",2016,,,,,
"9780128019986","Neural Lipid Signalling",2016,,"PTCB/Perspectives in Translational Cell Biology",,,
"9780128019993","Advanced Mechanical Models of DNA Elasticity",2016,,,,,
"9780128020029","Ion Channels in Health and Disease",2016,,"PTCB/Perspectives in Translational Cell Biology",,,
"9780128020746","Landmark Experiments in Molecular Biology",2016,,,,,
"9780128021439","Collaborative Genomics Projects: A Comprehensive Guide",2016,,,,,
"9780128022085","Drug Discovery in Cancer Epigenetics",2016,,,,,
"9780128022115","Calculations for Molecular Biology and Biotechnology",2016,,,,,
"9780128022252","In Situ Tissue Regeneration",2016,,,,,
"9780128022412","Viral Gastroenteritis",2016,,,,,
"9780128023891","Chromatin Signalling",2016,,,,,
"9780128024386","Cell Biology of Polarity",2017,,"PTCB/Perspectives in Translational Cell Biology",,,
"9780128026823","Atlas of Histology of the Juvenile Rat",2016,,,,,
"9780128026830","Understanding PCR",2016,,,,,
"9780128029367","Autophagy: Cancer, Other Pathologies, Inflammation, Immunity, Infection, and Aging",2016,,,,,
"9780128029374","Autophagy: Cancer, Other Pathologies, Inflammation, Immunity, Infection, and Aging",2016,,,,,
"9780128030776","Basic Science Methods for Clinical Researchers",2016,,,,,
"9780128031025","Regenerative Opportunities for Mesenchymal Stem Cells",2016,,,,,
"9780128032398","Medical Epigenetics",2016,,,,,
"9780128033098","Genome Stability",2016,,,,,
"9780128033692","Structural Biology in Immunology",2016,,,,,
"9780128033951","Chromatin Regulation and Dynamics",2016,,,,,
"9780128034804","Nuclear Architecture and Dynamics",2016,,,,,
"9780128037492","Graduate Research",2016,,,,,
"9780128040102","PATIENT DERIVED TUMOR XENOGRAFT MODELS",2016,,,,,
"9780444632654","Stem Cell Manufacturing",2016,,,,,
"9780444635839","High Throughput Bioanalytical Sample Preparation, 2e",2016,,,,,
"9781907568305","Gene Expression Analysis in the RNA World",2016,,"WPBMD/Woodhead Publishing Series in Biomedicine",,,
"9781907568633","High Throughput Formulation Development of Biopharmaceuticals",2015,,,,,
"16_NO_ISBN_012","Global Health Informatics",2016,,,,,
"16_NO_ISBN_013","Pouchitis and Ileal Pouch Disorders",2017,,,,,
"16_NO_ISBN_014","Medical information systems ethics",2016,,,,,
"16_NO_ISBN_015","Biopharmaceutical Management",2017,,,,,
"16_NO_ISBN_016","Anticancer Drugs: Navelbine® and Taxotère®",2016,,,,,
"16_NO_ISBN_017","Biostatistics and Computer-based Analysis of Health Data using R",2016,,,,,
"9780081001417","Risks and Rewards in Life Science",2016,,,,,
"9780081001684","Early Nutrition and Long-Term Health",2016,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition",,,
"9780081005200","Polymers and Nanomaterials for Gene Therapy",2016,,,,,
"9780124078710","Genetic Diseases of the Kidney",2016,,,,,
"9780124104242","Comparative Vertebrate Histology",2016,,,,,
"9780124171473","Alzheimer's Disease",2016,,,,,
"9780124172494","Cardiovascular Aging",2016,,,,,
"9780128000403","Cardioskeletal Myopathies in Children and Young Adults",2015,,,,,
"9780128000502","Serotonin",2015,,,,,
"9780128006085","Laboratory Exercises in Molecular Pathology",2016,,,,,
"9780128008713","Mass Spectrometry for the Clinical Laboratory",2016,,,,,
"9780128012208","The Laboratory Fish",2016,,,,,
"9780128013045","Understanding Pulmonary Pathology",2016,,,,,
"9780128013441","Regenerative Medicine for Peripheral Artery Disease",2015,,,,,
"9780128013687","Lanzkowsky's Manual of Pediatric Hematology and Oncology",2016,,,,,
"9780128015339","An Introduction to Cardiovascular Therapy",2016,,,,,
"9780128015858","Molecular Nutrition and Diabetes",2016,,,,,
"9780128016541","Skin Tissue Engineering and Regenerative Medicine",2016,,,,,
"9780128017692","Back to Basics In Physiology",2016,,,,,
"9780128018163","Molecular Basis of Nutrition and Aging",2016,,,,,
"9780128018859","Ensuring National Biosecurity",2016,,,,,
"9780128020258","Clinical Challenges in Therapeutic Drug Monitoring",2016,,,,,
"9780128021019","Clinical and Translational Science",2016,,,,,
"9780128021156","Oncology Informatics",2016,,,,,
"9780128021514","Principles of Animal Research",2016,,,,,
"9780128021668","The Contribution of Pathology and Laboratory Medicine to Clinical Informatics",2016,,,,,
"9780128022092","Breast Cancer Screening",2016,,,,,
"9780128022603","A Historical Guide to Mathematical Modeling of Infectious Diseases",2016,,,,,
"9780128023853","Translational Research in Coronary Artery Disease",2017,,,,,
"9780128023884","Sex Differences in Physiology",2016,,,,,
"9780128024034","Retrograde Ureteroscopy",2016,,,,,
"9780128024041","Percutaneous Surgery of the Upper Urinary Tract",2016,,,,,
"9780128024058","Endoscopic Diagnosis and Treatment in Prostate Pathology",2016,,,,,
"9780128024065","Endoscopic Diagnosis and Treatment in Urethral Pathology",2016,,,,,
"9780128024393","Endoscopic Diagnosis and Treatment in Urinary Bladder Pathology",2016,,,,,
"9780128025116","Barrett’s Esophagus",2015,,,,,
"9780128027080","Aneurysms-Osteoarthritis Syndrome",2017,,,,,
"9780128027332","Molecules to Medicine with mTOR",2016,,,,,
"9780128028384","Imaging and Dermatology",2016,,,,,
"9780128028582","Myocardial Injury and Protection",2017,,,,,
"9780128029268","Nanoscience in Dermatology",2016,,,,,
"9780128029718","Molecular Diagnostics",2017,,,,,
"9780128030134","Nutritional Pathophysiology of Obesity and its Comorbidities",2017,,,,,
"9780128030141","Biomarkers of Kidney Disease",2016,,,,,
"9780128031117","ENDOCRINOLOGY OF THE HEART IN HEALTH AND DISEASE",2017,,,,,
"9780128031278","Think Like a Biostatistics Analyst",2016,,,,,
"9780128031292","Usability and Health Care Technology",2016,,,,,
"9780128031308","Clinical Research Computing",2016,,,,,
"9780128031353","Health Information Exchange",2016,,,,,
"9780128032060","Clinical Informatics Literacy",2016,,,,,
"9780128032084","Safety and Risk Management for Health Information Technology",2016,,,,,
"9780128033128","Cardiovascular Diseases",2016,,,,,
"9780128035313","Management of Hemostasis and Coagulopathies for Surgical and Critically Ill Patients",2017,,,,,
"9780128035467","Molecular Mechanisms in Cardiac Complications of Cancer Therapy",2016,,,,,
"9780128035474","Cardiac Care in Cancer Patients and Survivors",2017,,,,,
"9780128036754","Hyperpolarized and Inert Gas MRI",2017,,,,,
"9780128039175","3D Printing Applications in Cardiovascular Medicine",2017,,,,,
"9780128039427","Alpha-1-antitrypsin Deficiency",2016,,,,,
"9780128040379","Designing Science Laboratories and Practical Spaces",2016,,,,,
"9781782424529","Nanocomposites for musculoskeletal tissue regeneration",2016,,"WPBML/Woodhead Publishing Series in Biomaterials",,,
"16_NO_ISBN_018","Topics in Chemical Engineering 1",2016,,,,,
"16_NO_ISBN_019","Thermodynamic Modeling of Gas and Solids",2016,,,,,
"16_NO_ISBN_020","Phase Transformations",2016,,,,,
"16_NO_ISBN_021","Phase Modeling Tools",2016,,,,,
"16_NO_ISBN_022","Electrolytes and Electrochemical Thermodynamics",2016,,,,,
"16_NO_ISBN_023","Chemical Equilibria",2016,,,,,
"16_NO_ISBN_024","Thermodynamics of Surfaces and Capillary Systems",2016,,,,,
"16_NO_ISBN_025","Modeling of Liquid Phases",2016,,,,,
"9780081001011","High Temperature Oxidation and Corrosion of Metals",2016,,,,,
"9780081006238","Handbook of Bioprocessing",2016,,,,,
"9780124114975","Green and Sustainable Manufacturing of Advanced Material",2016,,,,,
"9780124200685","Lanthanides Series Determination by Various Analytical Methods",2016,,,,,
"9780128012253","The Science and Technology of Unconventional Oils",2016,,,,,
"9780128012987","Nanomaterial/Polymer Membranes",2016,,,,,
"9780128013021","Recent Advances in Emerging Membrane Science and Technology",2016,,,,,
"9780128014578","Industrial Catalytic Processes for Fine and Specialty Chemicals",2015,,,,,
"9780128020050","Cosmetic Science and Technology: Theoretical Principles and Applications",2016,,,,,
"9780128020272","Novel Catalytic and Separation Processes Based on Ionic Liquids",2016,,,,,
"9780128023235","Biomass fractionation technologies for a lignocellulosic feedstock based biorefinery",2016,,,,,
"9780128024126","Human Fatigue Risk Management",2016,,,,,
"9780128024171","Technologies for Biochemical Conversion of Biomass",2016,,,,,
"9780128027103","Energetic Nanomaterials",2016,,,,,
"9780128029800","Platform Chemical Biorefinery",2016,,,,,
"9780128032879","Hydrodynamics and Transport Processes of Inverse Bubbly Flow",2016,,,,,
"9780128033630","Recycling of Waste Electrical and Electronic Equipment",2017,,,,,
"9780128034101","Membrane-based Separations in Metallurgy: Principles and Applications",2016,,,,,
"9780128034415","Job Hazard Analysis",2015,,,,,
"9780128036228","BioTransformation of agricultural waste and  by-products in the 4F (Food, Feed, Fibre, Fuel) economy",2016,,,,,
"9780128037652","Dynamic Risk Analysis in the Chemical and Process Industry",2016,,,,,
"9780128037713","Dust Explosion Dynamics",2016,,,,,
"9780128037782","Rethinking Bhopal",2016,,,,,
"9780444563538","Energy Sources",2016,,,,,
"9780444594396","Physicochemical Approaches to the Characterization of Pharmaceutical Systems",2015,,,,,
"9780444594853","Advanced Data Analysis and Modelling in Chemical Engineering",2017,,,,,
"9780444627230","Artificial Photosynthesis",2016,,,,,
"9780444627339","Environment and Development",2016,,,,,
"9780444627490","Monodispersed Particles",2016,,,,,
"9780444632524","Advanced Industrial Lead-Acid Batteries",2015,,,,,
"9780444633026","Application, Purification and Recovery of Ionic Liquids",2016,,,,,
"9780444633118","Interfacial Phenomena",2015,,,,,
"9780444633125","Emerging Membrane Technology for Sustainable Water Treatment",2016,,,,,
"9780444633132","Interfacial Phenomena",2015,,,,,
"9780444633514","Hydrometallurgy",2016,,,,,
"9780444634283","26th European Symposium on Computer Aided Process Engineering",2016,"1570-7946","CCE/Computer Aided Chemical Engineering",,,
"9780444634511","Catalytic Kinetics",2017,,,,,
"9780444634580","Bacterial Nanocellulose",2016,,,,,
"9780444634757","Biotechnology for Biofuel Production and Optimization",2016,,,,,
"9780444635013","New and Future Developments in Microbial Biotechnology and Bioengineering",2016,,,,,
"9780444635051","New and Future Developments in Microbial Biotechnology and Bioengineering",2016,,,,,
"9780444635068","Zeolites and Zeolite-like Materials",2015,,,,,
"9780444635075","New and Future Developments in Microbial Biotechnology and Bioengineering",2015,,,,,
"9780444635853","LIFE-CYCLE ASSESSMENT OF BIOREFINERIES",2017,,,,,
"9780444635877","New materials for catalytic applications",2016,,,,,
"9780444635891","Mineral Processing Design and Operations",2016,,,,,
"16_NO_ISBN_026","Separation Science and Technology",2016,"1877-1718","SST/Separation Science and Technology",,,
"16_NO_ISBN_027","Colloid and Interface Chemistry for Water Quality Control",2016,,,,,
"16_NO_ISBN_028","Strategies and Tactics in Organic Synthesis",2016,"1874-6004","STOS/Strategies and Tactics in Organic Synthesis",,,
"16_NO_ISBN_029","Progress in Heterocyclic Chemistry",2016,"0959-6380","PHC/Progress in Heterocyclic Chemistry",,,
"16_NO_ISBN_030","Studies in Natural Products Chemistry",2016,"1572-5995","SNPC/Studies in Natural Products Chemistry",,,
"9780081000052","The Chemistry of Radical Polymerization",2016,,,,,
"9780123985330","Medicinal Chemistry for Organic Chemists",2015,,,,,
"9780124114920","Synthesis of Blockbuster Drugs",2015,,,,,
"9780128005132","Physical Chemistry",2016,,,,,
"9780128005149","Physical Chemistry",2016,,,,,
"9780128006894","Practical NMR Spectroscopy Laboratory Guide: Using Bruker Spectrometers",2016,,,,,
"9780128009345","The Chemistry and Biology of Nitroxyl (HNO)",2016,,,,,
"9780128010105","Electron Microscopy and Analysis",2016,,,,,
"9780128010761","Drug-like Properties",2015,,,,,
"9780128014943","Thermodynamics, Phase Diagrams and Thermodynamic Modeling of Solutions",2016,,,,,
"9780128016398","Photonic and Electronic Properties of Fluoride Materials",2015,,,,,
"9780128017135","Organic Nanoreactors",2016,,,,,
"9780128018941","Carboranes",2016,,,,,
"9780128021842","Mechanochemical Organic Synthesis",2016,,,,,
"9780128032602","Separation Science and Proteomics",2016,,,,,
"9780128033425","Nuclear Magnetic Resonance",2016,,,,,
"9780128034781","Principles and Applications of Quantum Chemistry",2016,,,,,
"9780128034798","New Forms of Fluorinated Carbons: Fundamentals and Applications",2016,,,,,
"9780128037393","C-Furanosides",2016,,,,,
"9780128037973","Advances in Structure and Activity Relationship of Coumarin Derivatives",2016,,,,,
"9780444595546","Priority Pollutants Monitoring in Water",2016,,,,,
"9780444635082","Analysis of Cosmetic Products",2017,,,,,
"9780444636010","Studies in Natural Products Chemistry",2016,"1572-5995","SNPC/Studies in Natural Products Chemistry",,,
"9780444636027","Studies in Natural Products Chemistry",2016,"1572-5995","SNPC/Studies in Natural Products Chemistry",,,
"9780444636034","Studies in Natural Products Chemistry",2016,"1572-5995","SNPC/Studies in Natural Products Chemistry",,,
"9780444636386","Resolving Spectral Mixtures",2016,"0922-3487","DHST/Data Handling in Science and Technology",,,
"16_NO_ISBN_031","CISSP Practice Questions",2015,,,,,
"16_NO_ISBN_032","No Tech Hacking",2015,,,,,
"16_NO_ISBN_033","Emerging Trends in Computational Biology and Bioinformatics",2016,,,,,
"16_NO_ISBN_034","Research Methods in Human Computer Interaction",2016,,,,,
"16_NO_ISBN_035","Big Data and Smart Service Systems",2017,,,,,
"16_NO_ISBN_036","Data Fusion for Intelligent Vehicles",2017,,,,,
"16_NO_ISBN_037","Mobile Security and Privacy",2016,,,,,
"16_NO_ISBN_038","GPU Programming in MATLAB",2016,,,,,
"16_NO_ISBN_039","High-Performance Embedded Computing",2016,,,,,
"16_NO_ISBN_040","Practical Deployment of Cisco Identity Services Engine (ISE)",2016,,,,,
"16_NO_ISBN_041","Mac OS Incident Response and Analysis",2016,,,,,
"16_NO_ISBN_042","Perspectives on Data Science for Software Engineering",2016,,,,,
"16_NO_ISBN_043","Creating Intelligent Information System Applications",2016,,,,,
"16_NO_ISBN_044","Intel Xeon Phi Processor High Performance Programming",2016,,,,,
"16_NO_ISBN_045","Protecting Patient Information",2016,,,,,
"16_NO_ISBN_046","Cyber Guerilla",2016,,,,,
"16_NO_ISBN_047","Building the Agile Enterprise",2016,,"MKOMG/The MK/OMG Press",,,
"16_NO_ISBN_048","Optimizing the Display and Interpretation of Data",2016,,"CSRT/Computer Science Reviews and Trends",,,
"16_NO_ISBN_049","Topics in computer science 2",2017,,,,,
"16_NO_ISBN_050","Topics in computer science 3",2017,,,,,
"16_NO_ISBN_051","Topics in computer science 4",2017,,,,,
"16_NO_ISBN_052","Topics in computer science 5",2017,,,,,
"16_NO_ISBN_053","Topics in computer science 6",2017,,,,,
"16_NO_ISBN_054","Art and Science of Big Data",2016,,,,,
"16_NO_ISBN_055","Information Systems and Security",2016,,,,,
"9780081006597","Machine Learning",2017,,,,,
"9780124103979","OpenACC Programming",2016,,,,,
"9780124105010","Three-dimensional Integrated Circuit Design",2016,,,,,
"9780124116306","Deception in the Digital Age",2016,,,,,
"9780124166509","The Basics of Cyber Safety",2015,,,,,
"9780124170230","The Essence of Everything",2015,,,,,
"9780124199712","RIOT Control",2016,,,,,
"9780128000632","Data Modeling",2016,,,,,
"9780128000649","Requirements Modeling",2016,,,,,
"9780128000656","Business Process Modeling",2015,,,,,
"9780128003862","Heterogeneous System Architecture",2016,,,,,
"9780128006450","Physically Based Rendering",2015,,,,,
"9780128008942","Contextual Design",2016,,"M199/Interactive Technologies",,,
"9780128009659","Understanding Virtual Reality",2015,,"MK18/The Morgan Kaufmann Series in Computer Graphics",,,
"9780128009673","Patterns for Data Parallel Programming",2016,,,,,
"9780128010082","Parallel Computational Models and Algorithms",2016,,,,,
"9780128016602","Mobile Sensors and Context-Aware Computing",2016,,,,,
"9780128019504","Communications and Controls in Cyber Physical Systems",2015,,,,,
"9780128019542","Environment Modeling-based Requirements Engineering for Software Intensive Systems",2016,,,,,
"9780128021217","Introduction to Statistical Machine Learning",2016,,,,,
"9780128023068","Foundations of Quantum Programming",2016,,,,,
"9780128023082","Quantifying the User Experience",2016,,,,,
"9780128024072","Building Multicultural User Experience",2015,,,,,
"9780128024379","CISSP Study Guide",2015,,,,,
"9780128024591","Rugged Embedded Systems",2016,,,,,
"9780128027677","Hidden Semi-Markov Models",2016,,,,,
"9780128028551","Managing Trade-offs in Adaptable Software Architectures",2016,,,,,
"9780128028797","CUDA Programming",2015,,,,,
